poll_id,transparency_score,numeric_grade,pollscore,state,sample_size,end_date,party,candidate_name,days_towards_election,pct
87691,9,1.8,0.4,Wisconsin,597,8/3/24,DEM,Kamala Harris,94,43
87691,9,1.8,0.4,Wisconsin,597,8/3/24,REP,Donald Trump,94,43
87691,9,1.8,0.4,Wisconsin,597,8/3/24,IND,Robert F. Kennedy,94,3
87691,9,1.8,0.4,Wisconsin,597,8/3/24,LIB,Chase Oliver,94,0
87691,9,1.8,0.4,Wisconsin,597,8/3/24,GRE,Jill Stein,94,0
87663,9,3,-1.1,NA,3092,8/2/24,DEM,Kamala Harris,95,50
87663,9,3,-1.1,NA,3092,8/2/24,REP,Donald Trump,95,49
87663,9,3,-1.1,NA,3092,8/2/24,DEM,Kamala Harris,95,49
87663,9,3,-1.1,NA,3092,8/2/24,REP,Donald Trump,95,47
87663,9,3,-1.1,NA,3092,8/2/24,IND,Robert F. Kennedy,95,2
87663,9,3,-1.1,NA,3092,8/2/24,IND,Cornel West,95,0
87663,9,3,-1.1,NA,3092,8/2/24,GRE,Jill Stein,95,0
87663,9,3,-1.1,NA,3092,8/2/24,LIB,Chase Oliver,95,0
87698,10,3,-1.1,Wisconsin,877,8/1/24,DEM,Kamala Harris,96,49
87698,10,3,-1.1,Wisconsin,877,8/1/24,REP,Donald Trump,96,50
87698,10,3,-1.1,Wisconsin,801,8/1/24,DEM,Kamala Harris,96,50
87698,10,3,-1.1,Wisconsin,801,8/1/24,REP,Donald Trump,96,49
87698,10,3,-1.1,Wisconsin,877,8/1/24,DEM,Kamala Harris,96,45
87698,10,3,-1.1,Wisconsin,877,8/1/24,REP,Donald Trump,96,43
87698,10,3,-1.1,Wisconsin,877,8/1/24,IND,Robert F. Kennedy,96,8
87698,10,3,-1.1,Wisconsin,877,8/1/24,LIB,Chase Oliver,96,1
87698,10,3,-1.1,Wisconsin,877,8/1/24,GRE,Jill Stein,96,1
87698,10,3,-1.1,Wisconsin,877,8/1/24,CON,Randall A. Terry,96,0
87698,10,3,-1.1,Wisconsin,877,8/1/24,IND,Cornel West,96,0
87698,10,3,-1.1,Wisconsin,801,8/1/24,DEM,Kamala Harris,96,46
87698,10,3,-1.1,Wisconsin,801,8/1/24,REP,Donald Trump,96,45
87698,10,3,-1.1,Wisconsin,801,8/1/24,IND,Robert F. Kennedy,96,6
87698,10,3,-1.1,Wisconsin,801,8/1/24,LIB,Chase Oliver,96,1
87698,10,3,-1.1,Wisconsin,801,8/1/24,GRE,Jill Stein,96,1
87698,10,3,-1.1,Wisconsin,801,8/1/24,CON,Randall A. Terry,96,0
87698,10,3,-1.1,Wisconsin,801,8/1/24,IND,Cornel West,96,0
87699,10,3,-1.1,NA,879,8/1/24,DEM,Kamala Harris,96,52
87699,10,3,-1.1,NA,879,8/1/24,REP,Donald Trump,96,48
87699,10,3,-1.1,NA,683,8/1/24,DEM,Kamala Harris,96,53
87699,10,3,-1.1,NA,683,8/1/24,REP,Donald Trump,96,47
87699,10,3,-1.1,NA,879,8/1/24,DEM,Kamala Harris,96,47
87699,10,3,-1.1,NA,879,8/1/24,REP,Donald Trump,96,41
87699,10,3,-1.1,NA,879,8/1/24,IND,Robert F. Kennedy,96,9
87699,10,3,-1.1,NA,879,8/1/24,LIB,Chase Oliver,96,1
87699,10,3,-1.1,NA,879,8/1/24,GRE,Jill Stein,96,2
87699,10,3,-1.1,NA,879,8/1/24,IND,Cornel West,96,1
87699,10,3,-1.1,NA,683,8/1/24,DEM,Kamala Harris,96,50
87699,10,3,-1.1,NA,683,8/1/24,REP,Donald Trump,96,42
87699,10,3,-1.1,NA,683,8/1/24,IND,Robert F. Kennedy,96,6
87699,10,3,-1.1,NA,683,8/1/24,LIB,Chase Oliver,96,1
87699,10,3,-1.1,NA,683,8/1/24,GRE,Jill Stein,96,1
87699,10,3,-1.1,NA,683,8/1/24,IND,Cornel West,96,0
87628,9,3,-1.1,NA,1434,7/30/24,DEM,Kamala Harris,98,46
87628,9,3,-1.1,NA,1434,7/30/24,REP,Donald Trump,98,44
87628,9,3,-1.1,NA,1434,7/30/24,IND,Robert F. Kennedy,98,3
87628,9,3,-1.1,NA,1434,7/30/24,IND,Cornel West,98,0
87628,9,3,-1.1,NA,1434,7/30/24,GRE,Jill Stein,98,0
87641,8,2.4,-0.2,NA,1123,7/30/24,DEM,Kamala Harris,98,49
87641,8,2.4,-0.2,NA,1123,7/30/24,REP,Donald Trump,98,45
87619,9,1.8,0.4,NA,1750,7/29/24,DEM,Kamala Harris,99,45
87619,9,1.8,0.4,NA,1750,7/29/24,REP,Donald Trump,99,43
87619,9,1.8,0.4,NA,1750,7/29/24,IND,Robert F. Kennedy,99,5
87619,9,1.8,0.4,NA,1750,7/29/24,LIB,Chase Oliver,99,0
87619,9,1.8,0.4,NA,1750,7/29/24,GRE,Jill Stein,99,0
87639,8,NA,NA,NA,1000,7/29/24,DEM,Kamala Harris,99,48.7
87639,8,NA,NA,NA,1000,7/29/24,REP,Donald Trump,99,51.3
87639,8,NA,NA,NA,1000,7/29/24,DEM,Kamala Harris,99,44.3
87639,8,NA,NA,NA,1000,7/29/24,REP,Donald Trump,99,45.5
87639,8,NA,NA,NA,1000,7/29/24,IND,Robert F. Kennedy,99,10.3
87638,8.5,NA,NA,Pennsylvania,500,7/28/24,DEM,Kamala Harris,100,46.4
87638,8.5,NA,NA,Pennsylvania,500,7/28/24,REP,Donald Trump,100,47.6
87630,9.5,2.8,-0.9,NA,876,7/28/24,DEM,Kamala Harris,100,43
87630,9.5,2.8,-0.9,NA,876,7/28/24,REP,Donald Trump,100,42
87642,9,2,0,NA,786,7/28/24,DEM,Kamala Harris,100,48
87642,9,2,0,NA,786,7/28/24,REP,Donald Trump,100,41
87642,9,2,0,NA,786,7/28/24,IND,Robert F. Kennedy,100,5
87642,9,2,0,NA,786,7/28/24,IND,Cornel West,100,1
87642,9,2,0,NA,786,7/28/24,GRE,Jill Stein,100,1
87612,10,2.8,-0.6,Florida,774,7/27/24,DEM,Kamala Harris,101,42
87612,10,2.8,-0.6,Florida,774,7/27/24,REP,Donald Trump,101,49
87577,8,NA,NA,Michigan,500,7/26/24,DEM,Kamala Harris,102,46
87577,8,NA,NA,Michigan,500,7/26/24,REP,Donald Trump,102,49
87588,8,NA,NA,Georgia,505,7/26/24,DEM,Kamala Harris,102,46.4
87588,8,NA,NA,Georgia,505,7/26/24,REP,Donald Trump,102,49.9
87614,9.5,2.8,-0.9,NA,1238,7/25/24,DEM,Kamala Harris,103,38
87614,9.5,2.8,-0.9,NA,1238,7/25/24,REP,Donald Trump,103,38
87614,9.5,2.8,-0.9,NA,1238,7/25/24,IND,Robert F. Kennedy,103,4
87558,10,2.6,-0.3,Maine,1445,7/25/24,DEM,Kamala Harris,103,48
87558,10,2.6,-0.3,Maine,1445,7/25/24,REP,Donald Trump,103,40
87558,10,2.6,-0.3,Maine,1445,7/25/24,IND,Robert F. Kennedy,103,4
87558,10,2.6,-0.3,Maine,1445,7/25/24,LIB,Chase Oliver,103,1
87558,10,2.6,-0.3,Maine,1445,7/25/24,GRE,Jill Stein,103,1
87558,10,2.6,-0.3,Maine,1445,7/25/24,IND,Cornel West,103,1
87558,10,2.6,-0.3,Maine,1445,7/25/24,DEM,Kamala Harris,103,54
87558,10,2.6,-0.3,Maine,1445,7/25/24,REP,Donald Trump,103,45
87559,10,2.6,-0.3,New Hampshire,2875,7/25/24,DEM,Kamala Harris,103,49
87559,10,2.6,-0.3,New Hampshire,2875,7/25/24,REP,Donald Trump,103,43
87559,10,2.6,-0.3,New Hampshire,2875,7/25/24,IND,Robert F. Kennedy,103,4
87559,10,2.6,-0.3,New Hampshire,2875,7/25/24,LIB,Chase Oliver,103,0
87559,10,2.6,-0.3,New Hampshire,2875,7/25/24,GRE,Jill Stein,103,0
87559,10,2.6,-0.3,New Hampshire,2875,7/25/24,IND,Cornel West,103,0
87559,10,2.6,-0.3,New Hampshire,2875,7/25/24,DEM,Kamala Harris,103,53
87559,10,2.6,-0.3,New Hampshire,2875,7/25/24,REP,Donald Trump,103,46
87581,8,2.8,-1.3,Minnesota,656,7/25/24,DEM,Kamala Harris,103,50
87581,8,2.8,-1.3,Minnesota,656,7/25/24,REP,Donald Trump,103,40
87724,10,2.6,-0.3,Maine CD-1,732,7/25/24,DEM,Kamala Harris,103,56
87724,10,2.6,-0.3,Maine CD-1,732,7/25/24,REP,Donald Trump,103,36
87724,10,2.6,-0.3,Maine CD-1,732,7/25/24,IND,Robert F. Kennedy,103,2
87724,10,2.6,-0.3,Maine CD-1,732,7/25/24,LIB,Chase Oliver,103,1
87724,10,2.6,-0.3,Maine CD-1,732,7/25/24,GRE,Jill Stein,103,1
87724,10,2.6,-0.3,Maine CD-1,732,7/25/24,IND,Cornel West,103,0
87724,10,2.6,-0.3,Maine CD-1,732,7/25/24,DEM,Kamala Harris,103,60
87724,10,2.6,-0.3,Maine CD-1,732,7/25/24,REP,Donald Trump,103,39
87725,10,2.6,-0.3,Maine CD-2,701,7/25/24,DEM,Kamala Harris,103,40
87725,10,2.6,-0.3,Maine CD-2,701,7/25/24,REP,Donald Trump,103,44
87725,10,2.6,-0.3,Maine CD-2,701,7/25/24,IND,Robert F. Kennedy,103,5
87725,10,2.6,-0.3,Maine CD-2,701,7/25/24,LIB,Chase Oliver,103,1
87725,10,2.6,-0.3,Maine CD-2,701,7/25/24,GRE,Jill Stein,103,3
87725,10,2.6,-0.3,Maine CD-2,701,7/25/24,IND,Cornel West,103,1
87725,10,2.6,-0.3,Maine CD-2,701,7/25/24,DEM,Kamala Harris,103,49
87725,10,2.6,-0.3,Maine CD-2,701,7/25/24,REP,Donald Trump,103,51
87541,9,1.2,1.7,NA,2016,7/24/24,DEM,Kamala Harris,104,37.6
87541,9,1.2,1.7,NA,2016,7/24/24,REP,Donald Trump,104,38.2
87541,9,1.2,1.7,NA,2016,7/24/24,IND,Robert F. Kennedy,104,6.7
87541,9,1.2,1.7,NA,2016,7/24/24,IND,Cornel West,104,1.2
87541,9,1.2,1.7,NA,2016,7/24/24,GRE,Jill Stein,104,1.4
87541,9,1.2,1.7,NA,1687,7/24/24,DEM,Kamala Harris,104,40.5
87541,9,1.2,1.7,NA,1687,7/24/24,REP,Donald Trump,104,41.6
87541,9,1.2,1.7,NA,1687,7/24/24,IND,Robert F. Kennedy,104,7
87541,9,1.2,1.7,NA,1687,7/24/24,IND,Cornel West,104,1.2
87541,9,1.2,1.7,NA,1687,7/24/24,GRE,Jill Stein,104,1.5
87541,9,1.2,1.7,NA,1492,7/24/24,DEM,Kamala Harris,104,42.7
87541,9,1.2,1.7,NA,1492,7/24/24,REP,Donald Trump,104,44.3
87541,9,1.2,1.7,NA,1492,7/24/24,IND,Robert F. Kennedy,104,5.6
87541,9,1.2,1.7,NA,1492,7/24/24,IND,Cornel West,104,1.1
87541,9,1.2,1.7,NA,1492,7/24/24,GRE,Jill Stein,104,1.4
87557,9,3,-1.5,NA,1142,7/24/24,DEM,Kamala Harris,104,46
87557,9,3,-1.5,NA,1142,7/24/24,REP,Donald Trump,104,48
87557,9,3,-1.5,NA,1142,7/24/24,DEM,Kamala Harris,104,47
87557,9,3,-1.5,NA,1142,7/24/24,REP,Donald Trump,104,48
87557,9,3,-1.5,NA,1142,7/24/24,DEM,Kamala Harris,104,42
87557,9,3,-1.5,NA,1142,7/24/24,REP,Donald Trump,104,42
87557,9,3,-1.5,NA,1142,7/24/24,IND,Robert F. Kennedy,104,6
87557,9,3,-1.5,NA,1142,7/24/24,GRE,Jill Stein,104,0
87557,9,3,-1.5,NA,1142,7/24/24,IND,Cornel West,104,0
87557,9,3,-1.5,NA,1142,7/24/24,LIB,Chase Oliver,104,0
87557,9,3,-1.5,NA,1142,7/24/24,DEM,Kamala Harris,104,44
87557,9,3,-1.5,NA,1142,7/24/24,REP,Donald Trump,104,43
87557,9,3,-1.5,NA,1142,7/24/24,IND,Robert F. Kennedy,104,5
87557,9,3,-1.5,NA,1142,7/24/24,GRE,Jill Stein,104,0
87557,9,3,-1.5,NA,1142,7/24/24,IND,Cornel West,104,0
87557,9,3,-1.5,NA,1142,7/24/24,LIB,Chase Oliver,104,0
87561,9,2,0.2,NA,5265,7/24/24,DEM,Kamala Harris,104,38
87561,9,2,0.2,NA,5265,7/24/24,REP,Donald Trump,104,39
87561,9,2,0.2,NA,5265,7/24/24,IND,Robert F. Kennedy,104,6
87561,9,2,0.2,NA,5265,7/24/24,IND,Cornel West,104,1
87561,9,2,0.2,NA,5265,7/24/24,GRE,Jill Stein,104,1
87562,9,1.8,0.4,Nevada,435,7/24/24,DEM,Kamala Harris,104,43
87562,9,1.8,0.4,Nevada,435,7/24/24,REP,Donald Trump,104,45
87562,9,1.8,0.4,Nevada,435,7/24/24,IND,Robert F. Kennedy,104,5
87562,9,1.8,0.4,Nevada,435,7/24/24,LIB,Chase Oliver,104,0
87562,9,1.8,0.4,Nevada,435,7/24/24,GRE,Jill Stein,104,1
87563,9,1.8,0.4,Pennsylvania,851,7/24/24,DEM,Kamala Harris,104,42
87563,9,1.8,0.4,Pennsylvania,851,7/24/24,REP,Donald Trump,104,46
87563,9,1.8,0.4,Pennsylvania,851,7/24/24,IND,Robert F. Kennedy,104,5
87563,9,1.8,0.4,Pennsylvania,851,7/24/24,LIB,Chase Oliver,104,0
87563,9,1.8,0.4,Pennsylvania,851,7/24/24,GRE,Jill Stein,104,0
87564,9,1.8,0.4,North Carolina,586,7/24/24,DEM,Kamala Harris,104,43
87564,9,1.8,0.4,North Carolina,586,7/24/24,REP,Donald Trump,104,46
87564,9,1.8,0.4,North Carolina,586,7/24/24,IND,Robert F. Kennedy,104,4
87564,9,1.8,0.4,North Carolina,586,7/24/24,LIB,Chase Oliver,104,0
87564,9,1.8,0.4,North Carolina,586,7/24/24,GRE,Jill Stein,104,0
87566,9,1.8,0.4,Arizona,510,7/24/24,DEM,Kamala Harris,104,43
87566,9,1.8,0.4,Arizona,510,7/24/24,REP,Donald Trump,104,46
87566,9,1.8,0.4,Arizona,510,7/24/24,IND,Robert F. Kennedy,104,4
87566,9,1.8,0.4,Arizona,510,7/24/24,LIB,Chase Oliver,104,1
87566,9,1.8,0.4,Arizona,510,7/24/24,GRE,Jill Stein,104,0
87567,9,1.8,0.4,Florida,572,7/24/24,DEM,Kamala Harris,104,39
87567,9,1.8,0.4,Florida,572,7/24/24,REP,Donald Trump,104,47
87567,9,1.8,0.4,Florida,572,7/24/24,IND,Robert F. Kennedy,104,5
87567,9,1.8,0.4,Florida,572,7/24/24,LIB,Chase Oliver,104,1
87567,9,1.8,0.4,Florida,572,7/24/24,GRE,Jill Stein,104,0
87568,9,1.8,0.4,Georgia,1180,7/24/24,DEM,Kamala Harris,104,42
87568,9,1.8,0.4,Georgia,1180,7/24/24,REP,Donald Trump,104,47
87568,9,1.8,0.4,Georgia,1180,7/24/24,IND,Robert F. Kennedy,104,3
87568,9,1.8,0.4,Georgia,1180,7/24/24,LIB,Chase Oliver,104,1
87568,9,1.8,0.4,Georgia,1180,7/24/24,GRE,Jill Stein,104,0
87569,9,1.8,0.4,Michigan,512,7/24/24,DEM,Kamala Harris,104,41
87569,9,1.8,0.4,Michigan,512,7/24/24,REP,Donald Trump,104,44
87569,9,1.8,0.4,Michigan,512,7/24/24,IND,Robert F. Kennedy,104,7
87569,9,1.8,0.4,Michigan,512,7/24/24,LIB,Chase Oliver,104,0
87569,9,1.8,0.4,Michigan,512,7/24/24,GRE,Jill Stein,104,0
87570,9,1.8,0.4,Minnesota,475,7/24/24,DEM,Kamala Harris,104,44
87570,9,1.8,0.4,Minnesota,475,7/24/24,REP,Donald Trump,104,41
87570,9,1.8,0.4,Minnesota,475,7/24/24,IND,Robert F. Kennedy,104,6
87570,9,1.8,0.4,Minnesota,475,7/24/24,LIB,Chase Oliver,104,0
87570,9,1.8,0.4,Minnesota,475,7/24/24,GRE,Jill Stein,104,1
87571,9,1.8,0.4,Wisconsin,523,7/24/24,DEM,Kamala Harris,104,44
87571,9,1.8,0.4,Wisconsin,523,7/24/24,REP,Donald Trump,104,44
87571,9,1.8,0.4,Wisconsin,523,7/24/24,IND,Robert F. Kennedy,104,5
87571,9,1.8,0.4,Wisconsin,523,7/24/24,LIB,Chase Oliver,104,1
87571,9,1.8,0.4,Wisconsin,523,7/24/24,GRE,Jill Stein,104,1
87582,9,2.8,-1.1,Wisconsin,1046,7/24/24,DEM,Kamala Harris,104,46
87582,9,2.8,-1.1,Wisconsin,1046,7/24/24,REP,Donald Trump,104,46
87582,9,2.8,-1.1,Wisconsin,1046,7/24/24,IND,Robert F. Kennedy,104,5
87582,9,2.8,-1.1,Wisconsin,1046,7/24/24,IND,Cornel West,104,1
87582,9,2.8,-1.1,Wisconsin,1046,7/24/24,GRE,Jill Stein,104,1
87582,9,2.8,-1.1,Wisconsin,1046,7/24/24,DEM,Kamala Harris,104,49
87582,9,2.8,-1.1,Wisconsin,1046,7/24/24,REP,Donald Trump,104,50
87582,9,2.8,-1.1,Wisconsin,1046,7/24/24,DEM,Gretchen Whitmer,104,46
87582,9,2.8,-1.1,Wisconsin,1046,7/24/24,REP,Donald Trump,104,50
87582,9,2.8,-1.1,Wisconsin,1046,7/24/24,DEM,Josh Shapiro,104,46
87582,9,2.8,-1.1,Wisconsin,1046,7/24/24,REP,Donald Trump,104,49
87583,9,2.8,-1.1,Pennsylvania,1034,7/24/24,DEM,Kamala Harris,104,45
87583,9,2.8,-1.1,Pennsylvania,1034,7/24/24,REP,Donald Trump,104,43
87583,9,2.8,-1.1,Pennsylvania,1034,7/24/24,IND,Robert F. Kennedy,104,7
87583,9,2.8,-1.1,Pennsylvania,1034,7/24/24,IND,Cornel West,104,1
87583,9,2.8,-1.1,Pennsylvania,1034,7/24/24,GRE,Jill Stein,104,1
87583,9,2.8,-1.1,Pennsylvania,1034,7/24/24,DEM,Kamala Harris,104,49
87583,9,2.8,-1.1,Pennsylvania,1034,7/24/24,REP,Donald Trump,104,49
87583,9,2.8,-1.1,Pennsylvania,1034,7/24/24,DEM,Gretchen Whitmer,104,48
87583,9,2.8,-1.1,Pennsylvania,1034,7/24/24,REP,Donald Trump,104,49
87583,9,2.8,-1.1,Pennsylvania,1034,7/24/24,DEM,Josh Shapiro,104,54
87583,9,2.8,-1.1,Pennsylvania,1034,7/24/24,REP,Donald Trump,104,44
87584,9,2.8,-1.1,Minnesota,1071,7/24/24,DEM,Kamala Harris,104,47
87584,9,2.8,-1.1,Minnesota,1071,7/24/24,REP,Donald Trump,104,41
87584,9,2.8,-1.1,Minnesota,1071,7/24/24,IND,Robert F. Kennedy,104,7
87584,9,2.8,-1.1,Minnesota,1071,7/24/24,IND,Cornel West,104,1
87584,9,2.8,-1.1,Minnesota,1071,7/24/24,GRE,Jill Stein,104,1
87584,9,2.8,-1.1,Minnesota,1071,7/24/24,DEM,Kamala Harris,104,52
87584,9,2.8,-1.1,Minnesota,1071,7/24/24,REP,Donald Trump,104,46
87584,9,2.8,-1.1,Minnesota,1071,7/24/24,DEM,Gretchen Whitmer,104,49
87584,9,2.8,-1.1,Minnesota,1071,7/24/24,REP,Donald Trump,104,46
87584,9,2.8,-1.1,Minnesota,1071,7/24/24,DEM,Josh Shapiro,104,49
87584,9,2.8,-1.1,Minnesota,1071,7/24/24,REP,Donald Trump,104,45
87585,9,2.8,-1.1,Michigan,1012,7/24/24,DEM,Kamala Harris,104,43
87585,9,2.8,-1.1,Michigan,1012,7/24/24,REP,Donald Trump,104,45
87585,9,2.8,-1.1,Michigan,1012,7/24/24,IND,Robert F. Kennedy,104,7
87585,9,2.8,-1.1,Michigan,1012,7/24/24,IND,Cornel West,104,1
87585,9,2.8,-1.1,Michigan,1012,7/24/24,GRE,Jill Stein,104,1
87585,9,2.8,-1.1,Michigan,1012,7/24/24,DEM,Kamala Harris,104,49
87585,9,2.8,-1.1,Michigan,1012,7/24/24,REP,Donald Trump,104,49
87585,9,2.8,-1.1,Michigan,1012,7/24/24,DEM,Gretchen Whitmer,104,52
87585,9,2.8,-1.1,Michigan,1012,7/24/24,REP,Donald Trump,104,46
87585,9,2.8,-1.1,Michigan,1012,7/24/24,DEM,Josh Shapiro,104,47
87585,9,2.8,-1.1,Michigan,1012,7/24/24,REP,Donald Trump,104,48
87530,9.5,2.8,-0.9,NA,1241,7/23/24,DEM,Kamala Harris,105,39
87530,9.5,2.8,-0.9,NA,1241,7/23/24,REP,Donald Trump,105,39
87530,9.5,2.8,-0.9,NA,1018,7/23/24,DEM,Kamala Harris,105,44
87530,9.5,2.8,-0.9,NA,1018,7/23/24,REP,Donald Trump,105,42
87530,9.5,2.8,-0.9,NA,1241,7/23/24,DEM,Kamala Harris,105,37
87530,9.5,2.8,-0.9,NA,1241,7/23/24,REP,Donald Trump,105,34
87530,9.5,2.8,-0.9,NA,1241,7/23/24,IND,Robert F. Kennedy,105,10
87530,9.5,2.8,-0.9,NA,1018,7/23/24,DEM,Kamala Harris,105,42
87530,9.5,2.8,-0.9,NA,1018,7/23/24,REP,Donald Trump,105,38
87530,9.5,2.8,-0.9,NA,1018,7/23/24,IND,Robert F. Kennedy,105,8
87555,9,3,-1.1,NA,1155,7/23/24,DEM,Kamala Harris,105,44
87555,9,3,-1.1,NA,1155,7/23/24,REP,Donald Trump,105,46
87555,9,3,-1.1,NA,1155,7/23/24,IND,Robert F. Kennedy,105,4
87555,9,3,-1.1,NA,1155,7/23/24,GRE,Jill Stein,105,1
87555,9,3,-1.1,NA,1155,7/23/24,IND,Cornel West,105,0
87536,9,3,-1.1,NA,1435,7/23/24,DEM,Kamala Harris,105,41
87536,9,3,-1.1,NA,1435,7/23/24,REP,Donald Trump,105,44
87536,9,3,-1.1,NA,1435,7/23/24,IND,Robert F. Kennedy,105,5
87536,9,3,-1.1,NA,1435,7/23/24,IND,Cornel West,105,1
87536,9,3,-1.1,NA,1435,7/23/24,GRE,Jill Stein,105,1
87537,8,NA,NA,NA,1000,7/23/24,DEM,Kamala Harris,105,49.5
87537,8,NA,NA,NA,1000,7/23/24,REP,Donald Trump,105,50.5
87529,9,3,-1.1,NA,1178,7/22/24,DEM,Joe Biden,106,41
87529,9,3,-1.1,NA,1178,7/22/24,REP,Donald Trump,106,43
87529,9,3,-1.1,NA,1178,7/22/24,IND,Robert F. Kennedy,106,5
87529,9,3,-1.1,NA,1178,7/22/24,IND,Cornel West,106,1
87529,9,3,-1.1,NA,1178,7/22/24,GRE,Jill Stein,106,1
87529,9,3,-1.1,NA,1178,7/22/24,LIB,Chase Oliver,106,0
87529,9,3,-1.1,NA,1115,7/22/24,DEM,Joe Biden,106,45
87529,9,3,-1.1,NA,1115,7/22/24,REP,Donald Trump,106,45
87529,9,3,-1.1,NA,1178,7/22/24,DEM,Kamala Harris,106,41
87529,9,3,-1.1,NA,1178,7/22/24,REP,Donald Trump,106,43
87529,9,3,-1.1,NA,1178,7/22/24,IND,Robert F. Kennedy,106,5
87529,9,3,-1.1,NA,1178,7/22/24,IND,Cornel West,106,1
87529,9,3,-1.1,NA,1178,7/22/24,GRE,Jill Stein,106,1
87529,9,3,-1.1,NA,1178,7/22/24,LIB,Chase Oliver,106,1
87529,9,3,-1.1,NA,1178,7/22/24,DEM,Kamala Harris,106,46
87529,9,3,-1.1,NA,1178,7/22/24,REP,Donald Trump,106,46
87529,9,3,-1.1,NA,1178,7/22/24,DEM,Gavin Newsom,106,40
87529,9,3,-1.1,NA,1178,7/22/24,REP,Donald Trump,106,46
87529,9,3,-1.1,NA,1178,7/22/24,DEM,Gretchen Whitmer,106,41
87529,9,3,-1.1,NA,1178,7/22/24,REP,Donald Trump,106,46
87529,9,3,-1.1,NA,1178,7/22/24,DEM,Josh Shapiro,106,39
87529,9,3,-1.1,NA,1178,7/22/24,REP,Donald Trump,106,46
87511,8,NA,NA,NA,800,7/21/24,DEM,Kamala Harris,107,43
87511,8,NA,NA,NA,800,7/21/24,REP,Donald Trump,107,51
87511,8,NA,NA,NA,800,7/21/24,DEM,Kamala Harris,107,37
87511,8,NA,NA,NA,800,7/21/24,REP,Donald Trump,107,43
87511,8,NA,NA,NA,800,7/21/24,LIB,Chase Oliver,107,4
87511,8,NA,NA,NA,800,7/21/24,GRE,Jill Stein,107,3
87511,8,NA,NA,NA,800,7/21/24,IND,Robert F. Kennedy,107,9
87518,8,NA,NA,Pennsylvania,500,7/21/24,DEM,Joe Biden,107,46
87518,8,NA,NA,Pennsylvania,500,7/21/24,REP,Donald Trump,107,50
87518,8,NA,NA,Pennsylvania,500,7/21/24,DEM,Kamala Harris,107,46
87518,8,NA,NA,Pennsylvania,500,7/21/24,REP,Donald Trump,107,50
87509,8.5,2,0,New Hampshire,601,7/21/24,DEM,Joe Biden,107,39.4
87509,8.5,2,0,New Hampshire,601,7/21/24,REP,Donald Trump,107,39.7
87509,8.5,2,0,New Hampshire,601,7/21/24,IND,Robert F. Kennedy,107,20.9
87509,8.5,2,0,New Hampshire,601,7/21/24,DEM,Kamala Harris,107,39.3
87509,8.5,2,0,New Hampshire,601,7/21/24,REP,Donald Trump,107,40.2
87509,8.5,2,0,New Hampshire,601,7/21/24,IND,Robert F. Kennedy,107,20.5
87520,9,2.7,-0.8,NA,982,7/21/24,DEM,Kamala Harris,107,47
87520,9,2.7,-0.8,NA,982,7/21/24,REP,Donald Trump,107,49
87520,9,2.7,-0.8,NA,982,7/21/24,DEM,Joe Biden,107,49
87520,9,2.7,-0.8,NA,982,7/21/24,REP,Donald Trump,107,48
87520,9,2.7,-0.8,NA,982,7/21/24,DEM,Joe Biden,107,42
87520,9,2.7,-0.8,NA,982,7/21/24,REP,Donald Trump,107,43
87520,9,2.7,-0.8,NA,982,7/21/24,IND,Robert F. Kennedy,107,10
87520,9,2.7,-0.8,NA,982,7/21/24,IND,Cornel West,107,1
87520,9,2.7,-0.8,NA,982,7/21/24,GRE,Jill Stein,107,0
87520,9,2.7,-0.8,NA,982,7/21/24,LIB,Chase Oliver,107,0
87520,9,2.7,-0.8,NA,982,7/21/24,DEM,Gavin Newsom,107,43
87520,9,2.7,-0.8,NA,982,7/21/24,REP,Donald Trump,107,49
87520,9,2.7,-0.8,NA,982,7/21/24,DEM,Pete Buttigieg,107,46
87520,9,2.7,-0.8,NA,982,7/21/24,REP,Donald Trump,107,48
87520,9,2.7,-0.8,NA,982,7/21/24,DEM,Gretchen Whitmer,107,43
87520,9,2.7,-0.8,NA,982,7/21/24,REP,Donald Trump,107,50
87524,9,2.8,-0.5,NA,1257,7/21/24,DEM,Joe Biden,107,45
87524,9,2.8,-0.5,NA,1257,7/21/24,REP,Donald Trump,107,48
87524,9,2.8,-0.5,NA,1257,7/21/24,DEM,Joe Biden,107,39
87524,9,2.8,-0.5,NA,1257,7/21/24,REP,Donald Trump,107,44
87524,9,2.8,-0.5,NA,1257,7/21/24,IND,Robert F. Kennedy,107,8
87524,9,2.8,-0.5,NA,1257,7/21/24,IND,Cornel West,107,2
87524,9,2.8,-0.5,NA,1257,7/21/24,GRE,Jill Stein,107,2
87524,9,2.8,-0.5,NA,1257,7/21/24,LIB,Chase Oliver,107,1
87524,9,2.8,-0.5,NA,1257,7/21/24,DEM,Kamala Harris,107,47
87524,9,2.8,-0.5,NA,1257,7/21/24,REP,Donald Trump,107,49
87524,9,2.8,-0.5,NA,1257,7/21/24,DEM,Kamala Harris,107,41
87524,9,2.8,-0.5,NA,1257,7/21/24,REP,Donald Trump,107,45
87524,9,2.8,-0.5,NA,1257,7/21/24,IND,Robert F. Kennedy,107,6
87524,9,2.8,-0.5,NA,1257,7/21/24,IND,Cornel West,107,1
87524,9,2.8,-0.5,NA,1257,7/21/24,GRE,Jill Stein,107,2
87524,9,2.8,-0.5,NA,1257,7/21/24,LIB,Chase Oliver,107,1
